image_id,gt_id,class_id,direction,size_bin,width,height,area,stratum,sampling_weight,scan_limit,scan_limit_reason,scan_limit_float32_guard_pixels,o2o_base_active,o2o_base_runner,o2o_base_margin,rho_R_base_q_active,rho_R_base_q_runner,rho_R_base_q_gap,o2m_legacy_base,o2m_pre_topk_base,o2m_assigned_positive_base,o2m_positive_count_base,o2o_event_observed,o2o_radius,o2o_right_censored,o2o_censor_radius,o2o_censor_reason,o2o_bracket_low,o2o_bracket_high,o2m_legacy_event_observed,o2m_legacy_radius,o2m_legacy_right_censored,o2m_legacy_censor_radius,o2m_legacy_censor_reason,o2m_legacy_bracket_low,o2m_legacy_bracket_high,o2m_pre_topk_event_observed,o2m_pre_topk_radius,o2m_pre_topk_right_censored,o2m_pre_topk_censor_radius,o2m_pre_topk_censor_reason,o2m_pre_topk_bracket_low,o2m_pre_topk_bracket_high,o2m_assigned_positive_event_observed,o2m_assigned_positive_radius,o2m_assigned_positive_right_censored,o2m_assigned_positive_censor_radius,o2m_assigned_positive_censor_reason,o2m_assigned_positive_bracket_low,o2m_assigned_positive_bracket_high,rho_R_event_observed,rho_R_radius,rho_R_right_censored,rho_R_competing_censored,rho_R_censor_radius,rho_R_censor_reason,rho_R_bracket_low,rho_R_bracket_high,o2o_event_active,o2o_first_divergence
0000170_00401_d_0000001__160_0,2,6,up,s_16_32,16.0,26.00006103515625,416.0009765625,t_and_s,44.130434782608695,0.25,rmax,0.0,11407,5616,-1.22314870563239,0.004934527445584536,0.010970188304781914,-0.006035660859197378,5615,5615,11407,1,0,,1,0.25,rmax,,,1,0.0498046875,0,,,0.048828125,0.0498046875,1,0.0498046875,0,,,0.048828125,0.0498046875,0,,1,0.25,rmax,,,0,,0,0,,base_order_not_active_over_runner,,,,right_censored
0000170_00401_d_0000001__160_0,2,6,down,s_16_32,16.0,26.00006103515625,416.0009765625,t_and_s,44.130434782608695,0.25,rmax,0.0,11407,5616,-1.22314870563239,0.004934527445584536,0.010970188304781914,-0.006035660859197378,5615,5615,11407,1,0,,1,0.25,rmax,,,1,0.01171875,0,,,0.0107421875,0.01171875,1,0.01171875,0,,,0.0107421875,0.01171875,1,0.154296875,0,,,0.1533203125,0.154296875,0,,0,0,,base_order_not_active_over_runner,,,,right_censored
0000170_00401_d_0000001__160_0,3,6,left,s_16_32,18.0,32.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5616,11408,0.8458827182705673,0.3136836290359497,0.048344068229198456,0.26533956080675125,5716,5716,5716,10,0,,1,0.25,rmax,,,1,0.0068359375,0,,,0.005859375,0.0068359375,1,0.0068359375,0,,,0.005859375,0.0068359375,1,0.0068359375,0,,,0.005859375,0.0068359375,0,,0,1,0.0595703125,topk_membership_transition,0.05859375,0.0595703125,,right_censored
0000170_00401_d_0000001__160_0,3,6,right,s_16_32,18.0,32.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5616,11408,0.8458827182705673,0.3136836290359497,0.048344068229198456,0.26533956080675125,5716,5716,5716,10,1,0.189453125,0,,,0.1884765625,0.189453125,1,0.0048828125,0,,,0.00390625,0.0048828125,1,0.0048828125,0,,,0.00390625,0.0048828125,1,0.0048828125,0,,,0.00390625,0.0048828125,0,,0,1,0.189453125,conflict_reassignment,0.1884765625,0.189453125,11408,conflict_reassignment
0000170_00401_d_0000001__160_0,3,6,up,s_16_32,18.0,32.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5616,11408,0.8458827182705673,0.3136836290359497,0.048344068229198456,0.26533956080675125,5716,5716,5716,10,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,3,6,down,s_16_32,18.0,32.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5616,11408,0.8458827182705673,0.3136836290359497,0.048344068229198456,0.26533956080675125,5716,5716,5716,10,0,,1,0.25,rmax,,,1,0.1181640625,0,,,0.1171875,0.1181640625,1,0.1181640625,0,,,0.1171875,0.1181640625,1,0.1181640625,0,,,0.1171875,0.1181640625,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,4,6,left,s_16_32,24.0,24.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5916,5915,0.24378417685204504,0.0034964359365403652,0.002644060179591179,0.0008523757569491863,5915,5915,5915,4,1,0.1103515625,0,,,0.109375,0.1103515625,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,1,0.1103515625,0,0,,,0.109375,0.1103515625,5915,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,4,6,right,s_16_32,24.0,24.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5916,5915,0.24378417685204504,0.0034964359365403652,0.002644060179591179,0.0008523757569491863,5915,5915,5915,4,0,,1,0.25,rmax,,,1,0.1630859375,0,,,0.162109375,0.1630859375,1,0.1630859375,0,,,0.162109375,0.1630859375,1,0.1630859375,0,,,0.162109375,0.1630859375,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,4,6,up,s_16_32,24.0,24.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5916,5915,0.24378417685204504,0.0034964359365403652,0.002644060179591179,0.0008523757569491863,5915,5915,5915,4,1,0.11328125,0,,,0.1123046875,0.11328125,1,0.11328125,0,,,0.1123046875,0.11328125,1,0.11328125,0,,,0.1123046875,0.11328125,1,0.125,0,,,0.1240234375,0.125,0,,0,1,0.125,eligibility_boundary,0.1240234375,0.125,11457,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,4,6,down,s_16_32,24.0,24.0,576.0,t_and_s,44.130434782608695,0.25,rmax,0.0,5916,5915,0.24378417685204504,0.0034964359365403652,0.002644060179591179,0.0008523757569491863,5915,5915,5915,4,0,,1,0.25,rmax,,,1,0.208984375,0,,,0.2080078125,0.208984375,1,0.208984375,0,,,0.2080078125,0.208984375,1,0.208984375,0,,,0.2080078125,0.208984375,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,6,6,left,t_8_16,10.000001907348633,18.0,180.0000343322754,t_and_s,44.130434782608695,0.25,rmax,0.0,5104,5004,0.9559971398703806,0.15132492780685425,0.0066587296314537525,0.1446661981754005,5004,5004,5004,2,1,0.076171875,0,,,0.0751953125,0.076171875,1,0.078125,0,,,0.0771484375,0.078125,1,0.078125,0,,,0.0771484375,0.078125,1,0.078125,0,,,0.0771484375,0.078125,0,,0,1,0.1494140625,eligibility_boundary,0.1484375,0.1494140625,5103,eligibility_boundary
0000170_00401_d_0000001__160_0,6,6,right,t_8_16,10.000001907348633,18.0,180.0000343322754,t_and_s,44.130434782608695,0.25,rmax,0.0,5104,5004,0.9559971398703806,0.15132492780685425,0.0066587296314537525,0.1446661981754005,5004,5004,5004,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,6,6,up,t_8_16,10.000001907348633,18.0,180.0000343322754,t_and_s,44.130434782608695,0.25,rmax,0.0,5104,5004,0.9559971398703806,0.15132492780685425,0.0066587296314537525,0.1446661981754005,5004,5004,5004,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,6,6,down,t_8_16,10.000001907348633,18.0,180.0000343322754,t_and_s,44.130434782608695,0.25,rmax,0.0,5104,5004,0.9559971398703806,0.15132492780685425,0.0066587296314537525,0.1446661981754005,5004,5004,5004,2,0,,1,0.25,rmax,,,1,0.1064453125,0,,,0.10546875,0.1064453125,1,0.1064453125,0,,,0.10546875,0.1064453125,1,0.1064453125,0,,,0.10546875,0.1064453125,0,,0,1,0.1494140625,eligibility_boundary,0.1484375,0.1494140625,,right_censored
0000170_00401_d_0000001__160_0,8,6,left,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4916,11208,0.36959266553098724,0.0042674546130001545,0.002690234687179327,0.0015772199258208275,4916,4916,4916,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,8,6,right,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4916,11208,0.36959266553098724,0.0042674546130001545,0.002690234687179327,0.0015772199258208275,4916,4916,4916,3,1,0.07421875,0,,,0.0732421875,0.07421875,1,0.0849609375,0,,,0.083984375,0.0849609375,1,0.0849609375,0,,,0.083984375,0.0849609375,1,0.0849609375,0,,,0.083984375,0.0849609375,1,0.07421875,0,0,,,0.0732421875,0.07421875,11208,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,8,6,up,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4916,11208,0.36959266553098724,0.0042674546130001545,0.002690234687179327,0.0015772199258208275,4916,4916,4916,3,1,0.2109375,0,,,0.2099609375,0.2109375,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,1,0.2109375,0,0,,,0.2099609375,0.2109375,11208,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,8,6,down,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4916,11208,0.36959266553098724,0.0042674546130001545,0.002690234687179327,0.0015772199258208275,4916,4916,4916,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.0849609375,eligibility_boundary,0.083984375,0.0849609375,,right_censored
0000170_00401_d_0000001__160_0,9,6,left,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4818,12804,0.9149362472504512,0.02741667628288269,0.0023321653716266155,0.025084510911256075,4818,4818,4818,3,1,0.046875,0,,,0.0458984375,0.046875,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,1,0.1494140625,eligibility_boundary,0.1484375,0.1494140625,4817,eligibility_boundary
0000170_00401_d_0000001__160_0,9,6,right,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4818,12804,0.9149362472504512,0.02741667628288269,0.0023321653716266155,0.025084510911256075,4818,4818,4818,3,1,0.224609375,0,,,0.2236328125,0.224609375,1,0.1708984375,0,,,0.169921875,0.1708984375,1,0.1708984375,0,,,0.169921875,0.1708984375,1,0.1708984375,0,,,0.169921875,0.1708984375,0,,1,0,0.25,rmax,,,4918,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,9,6,up,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4818,12804,0.9149362472504512,0.02741667628288269,0.0023321653716266155,0.025084510911256075,4818,4818,4818,3,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,1,0.2236328125,0,,,0.22265625,0.2236328125,0,,0,1,0.0751953125,eligibility_boundary,0.07421875,0.0751953125,4718,eligibility_boundary
0000170_00401_d_0000001__160_0,9,6,down,t_8_16,10.0,18.0,180.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4818,12804,0.9149362472504512,0.02741667628288269,0.0023321653716266155,0.025084510911256075,4818,4818,4818,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,10,6,left,t_8_16,9.999992370605469,22.0,219.9998321533203,t_and_s,44.130434782608695,0.25,rmax,0.0,4816,4716,0.7924139424191007,0.05368686467409134,0.01114464458078146,0.04254222009330988,4816,4816,4816,2,1,0.095703125,0,,,0.0947265625,0.095703125,1,0.068359375,0,,,0.0673828125,0.068359375,1,0.068359375,0,,,0.0673828125,0.068359375,1,0.068359375,0,,,0.0673828125,0.068359375,0,,0,1,0.203125,eligibility_boundary,0.2021484375,0.203125,4815,eligibility_boundary
0000170_00401_d_0000001__160_0,10,6,right,t_8_16,9.999992370605469,22.0,219.9998321533203,t_and_s,44.130434782608695,0.25,rmax,0.0,4816,4716,0.7924139424191007,0.05368686467409134,0.01114464458078146,0.04254222009330988,4816,4816,4816,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,10,6,up,t_8_16,9.999992370605469,22.0,219.9998321533203,t_and_s,44.130434782608695,0.25,rmax,0.0,4816,4716,0.7924139424191007,0.05368686467409134,0.01114464458078146,0.04254222009330988,4816,4816,4816,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,10,6,down,t_8_16,9.999992370605469,22.0,219.9998321533203,t_and_s,44.130434782608695,0.25,rmax,0.0,4816,4716,0.7924139424191007,0.05368686467409134,0.01114464458078146,0.04254222009330988,4816,4816,4816,2,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,11,6,left,t_8_16,12.0,16.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4612,11156,0.48143211349296583,0.005482187028974295,0.0028428861405700445,0.00263930088840425,4612,4612,4612,3,1,0.0361328125,0,,,0.03515625,0.0361328125,1,0.0517578125,0,,,0.05078125,0.0517578125,1,0.0517578125,0,,,0.05078125,0.0517578125,1,0.0517578125,0,,,0.05078125,0.0517578125,0,,1,0,0.25,rmax,,,4712,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,11,6,right,t_8_16,12.0,16.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4612,11156,0.48143211349296583,0.005482187028974295,0.0028428861405700445,0.00263930088840425,4612,4612,4612,3,1,0.021484375,0,,,0.0205078125,0.021484375,1,0.064453125,0,,,0.0634765625,0.064453125,1,0.064453125,0,,,0.0634765625,0.064453125,1,0.064453125,0,,,0.0634765625,0.064453125,1,0.0361328125,0,0,,,0.03515625,0.0361328125,4713,eligibility_boundary
0000170_00401_d_0000001__160_0,11,6,up,t_8_16,12.0,16.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4612,11156,0.48143211349296583,0.005482187028974295,0.0028428861405700445,0.00263930088840425,4612,4612,4612,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,11,6,down,t_8_16,12.0,16.0,192.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4612,11156,0.48143211349296583,0.005482187028974295,0.0028428861405700445,0.00263930088840425,4612,4612,4612,3,1,0.037109375,0,,,0.0361328125,0.037109375,1,0.09765625,0,,,0.0966796875,0.09765625,1,0.09765625,0,,,0.0966796875,0.09765625,1,0.09765625,0,,,0.0966796875,0.09765625,1,0.072265625,0,0,,,0.0712890625,0.072265625,4712,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,12,5,left,s_16_32,26.0,30.0,780.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4520,11110,0.9517817554386822,0.08080222457647324,0.0038961414247751236,0.07690608315169811,4619,4619,4619,10,1,0.2099609375,0,,,0.208984375,0.2099609375,1,0.126953125,0,,,0.1259765625,0.126953125,1,0.126953125,0,,,0.1259765625,0.126953125,1,0.126953125,0,,,0.1259765625,0.126953125,0,,1,0,0.25,rmax,,,4519,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,12,5,right,s_16_32,26.0,30.0,780.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4520,11110,0.9517817554386822,0.08080222457647324,0.0038961414247751236,0.07690608315169811,4619,4619,4619,10,0,,1,0.25,rmax,,,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,1,0.013671875,0,,,0.0126953125,0.013671875,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,12,5,up,s_16_32,26.0,30.0,780.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4520,11110,0.9517817554386822,0.08080222457647324,0.0038961414247751236,0.07690608315169811,4619,4619,4619,10,0,,1,0.25,rmax,,,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,12,5,down,s_16_32,26.0,30.0,780.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4520,11110,0.9517817554386822,0.08080222457647324,0.0038961414247751236,0.07690608315169811,4619,4619,4619,10,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,14,6,left,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4627,4727,0.9511129281039467,0.26615387201309204,0.01301148347556591,0.25314238853752613,4627,4627,4627,3,1,0.2138671875,0,,,0.212890625,0.2138671875,1,0.0625,0,,,0.0615234375,0.0625,1,0.0625,0,,,0.0615234375,0.0625,1,0.0625,0,,,0.0615234375,0.0625,0,,1,0,0.25,rmax,,,11163,eligibility_boundary
0000170_00401_d_0000001__160_0,14,6,right,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4627,4727,0.9511129281039467,0.26615387201309204,0.01301148347556591,0.25314238853752613,4627,4627,4627,3,0,,1,0.25,rmax,,,1,0.111328125,0,,,0.1103515625,0.111328125,1,0.111328125,0,,,0.1103515625,0.111328125,1,0.111328125,0,,,0.1103515625,0.111328125,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,14,6,up,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4627,4727,0.9511129281039467,0.26615387201309204,0.01301148347556591,0.25314238853752613,4627,4627,4627,3,0,,1,0.25,rmax,,,1,0.08984375,0,,,0.0888671875,0.08984375,1,0.08984375,0,,,0.0888671875,0.08984375,1,0.08984375,0,,,0.0888671875,0.08984375,0,,0,1,0.068359375,eligibility_boundary,0.0673828125,0.068359375,,right_censored
0000170_00401_d_0000001__160_0,14,6,down,t_8_16,12.0,18.0,216.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4627,4727,0.9511129281039467,0.26615387201309204,0.01301148347556591,0.25314238853752613,4627,4627,4627,3,1,0.1650390625,0,,,0.1640625,0.1650390625,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.0791015625,0,,,0.078125,0.0791015625,1,0.1650390625,0,0,,,0.1640625,0.1650390625,4727,within_set_geometry_rank_reversal
0000170_00401_d_0000001__160_0,15,6,left,t_8_16,8.0,16.0,128.0,t_and_s,44.130434782608695,0.25,rmax,0.0,,,,,,,,,,0,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,0,,base_active_missing,,,4331,eligibility_boundary
0000170_00401_d_0000001__160_0,15,6,right,t_8_16,8.0,16.0,128.0,t_and_s,44.130434782608695,0.25,rmax,0.0,,,,,,,,,,0,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,0,,base_active_missing,,,4232,eligibility_boundary
0000170_00401_d_0000001__160_0,15,6,up,t_8_16,8.0,16.0,128.0,t_and_s,44.130434782608695,0.25,rmax,0.0,,,,,,,,,,0,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_active_missing,,,,right_censored
0000170_00401_d_0000001__160_0,15,6,down,t_8_16,8.0,16.0,128.0,t_and_s,44.130434782608695,0.25,rmax,0.0,,,,,,,,,,0,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_active_missing,,,,right_censored
0000170_00401_d_0000001__160_0,16,6,left,t_8_16,9.0,12.0,108.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12757,4230,0.5799997264740162,0.003713437356054783,0.0015596447046846151,0.0021537926513701677,4230,4230,,0,1,0.1494140625,0,,,0.1484375,0.1494140625,1,0.11328125,0,,,0.1123046875,0.11328125,1,0.11328125,0,,,0.1123046875,0.11328125,0,,1,0.25,rmax,,,0,,0,1,0.1494140625,conflict_reassignment,0.1484375,0.1494140625,,conflict_reassignment
0000170_00401_d_0000001__160_0,16,6,right,t_8_16,9.0,12.0,108.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12757,4230,0.5799997264740162,0.003713437356054783,0.0015596447046846151,0.0021537926513701677,4230,4230,,0,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,1,0.20703125,0,0,,,0.2060546875,0.20703125,,right_censored
0000170_00401_d_0000001__160_0,16,6,up,t_8_16,9.0,12.0,108.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12757,4230,0.5799997264740162,0.003713437356054783,0.0015596447046846151,0.0021537926513701677,4230,4230,,0,1,0.0966796875,0,,,0.095703125,0.0966796875,1,0.0966796875,0,,,0.095703125,0.0966796875,1,0.0966796875,0,,,0.095703125,0.0966796875,1,0.0966796875,0,,,0.095703125,0.0966796875,0,,1,0,0.25,rmax,,,4130,eligibility_boundary
0000170_00401_d_0000001__160_0,16,6,down,t_8_16,9.0,12.0,108.0,t_and_s,44.130434782608695,0.25,rmax,0.0,12757,4230,0.5799997264740162,0.003713437356054783,0.0015596447046846151,0.0021537926513701677,4230,4230,,0,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
0000170_00401_d_0000001__160_0,17,6,left,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3930,,,,,,3930,3930,3930,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
0000170_00401_d_0000001__160_0,17,6,right,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3930,,,,,,3930,3930,3930,1,1,0.1025390625,0,,,0.1015625,0.1025390625,1,0.1025390625,0,,,0.1015625,0.1025390625,1,0.1025390625,0,,,0.1015625,0.1025390625,1,0.1025390625,0,,,0.1015625,0.1025390625,0,,0,0,,base_runner_missing,,,3931,eligibility_boundary
0000170_00401_d_0000001__160_0,17,6,up,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3930,,,,,,3930,3930,3930,1,1,0.1787109375,0,,,0.177734375,0.1787109375,1,0.2060546875,0,,,0.205078125,0.2060546875,1,0.2060546875,0,,,0.205078125,0.2060546875,1,0.2060546875,0,,,0.205078125,0.2060546875,0,,0,0,,base_runner_missing,,,10965,eligibility_boundary
0000170_00401_d_0000001__160_0,17,6,down,t_8_16,8.0,12.0,96.0,t_and_s,44.130434782608695,0.25,rmax,0.0,3930,,,,,,3930,3930,3930,1,1,0.1865234375,0,,,0.185546875,0.1865234375,1,0.1748046875,0,,,0.173828125,0.1748046875,1,0.1748046875,0,,,0.173828125,0.1748046875,1,0.1748046875,0,,,0.173828125,0.1748046875,0,,0,0,,base_runner_missing,,,4030,eligibility_boundary
0000170_00401_d_0000001__160_0,18,6,left,t_8_16,14.0,13.0,182.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4540,4440,-0.05981122442877507,0.007170780096203089,0.007599673233926296,-0.0004288931377232075,4540,4540,4540,1,0,,1,0.25,rmax,,,1,0.2080078125,0,,,0.20703125,0.2080078125,1,0.2080078125,0,,,0.20703125,0.2080078125,1,0.2080078125,0,,,0.20703125,0.2080078125,0,,0,0,,base_order_not_active_over_runner,,,,right_censored
0000170_00401_d_0000001__160_0,18,6,right,t_8_16,14.0,13.0,182.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4540,4440,-0.05981122442877507,0.007170780096203089,0.007599673233926296,-0.0004288931377232075,4540,4540,4540,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_order_not_active_over_runner,,,,right_censored
0000170_00401_d_0000001__160_0,18,6,up,t_8_16,14.0,13.0,182.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4540,4440,-0.05981122442877507,0.007170780096203089,0.007599673233926296,-0.0004288931377232075,4540,4540,4540,1,1,0.07421875,0,,,0.0732421875,0.07421875,1,0.0166015625,0,,,0.015625,0.0166015625,1,0.0166015625,0,,,0.015625,0.0166015625,1,0.07421875,0,,,0.0732421875,0.07421875,0,,0,0,,base_order_not_active_over_runner,,,,eligibility_boundary
0000170_00401_d_0000001__160_0,18,6,down,t_8_16,14.0,13.0,182.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4540,4440,-0.05981122442877507,0.007170780096203089,0.007599673233926296,-0.0004288931377232075,4540,4540,4540,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_order_not_active_over_runner,,,,right_censored
0000170_00401_d_0000001__160_0,19,6,left,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4440,11120,0.9155789385199665,0.19465453922748566,0.01643294282257557,0.1782215964049101,4440,4440,4440,2,1,0.244140625,0,,,0.2431640625,0.244140625,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.1494140625,conflict_reassignment,0.1484375,0.1494140625,,conflict_reassignment
0000170_00401_d_0000001__160_0,19,6,right,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,4440,11120,0.9155789385199665,0.19465453922748566,0.01643294282257557,0.1782215964049101,4440,4440,4440,2,1,0.1123046875,0,,,0.111328125,0.1123046875,1,0.0322265625,0,,,0.03125,0.0322265625,1,0.0322265625,0,,,0.03125,0.0322265625,1,0.0322265625,0,,,0.03125,0.0322265625,0,,0,1,0.169921875,eligibility_boundary,0.1689453125,0.169921875,4441,eligibility_boundary
