size_group,estimand,metric,radius,estimate,ci_low,ci_high
all,o2o,cif_other,0.080078125,0.0,0.0,0.0
all,o2o,survival,0.08203125,0.9514844473610876,0.9458132239391284,0.9561286383900486
all,o2o,cif_eligibility,0.08203125,0.02091023327119095,0.01855629295370396,0.02322110308701616
all,o2o,cif_topk,0.08203125,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.08203125,0.0011748554592019456,0.0005991786861881827,0.0018442543271836114
all,o2o,cif_within_set,0.08203125,0.026361251315187673,0.02252820197473328,0.030861837397650502
all,o2o,cif_other,0.08203125,0.0,0.0,0.0
all,o2o,survival,0.083984375,0.9491678564273424,0.9432992096390321,0.9540459849780722
all,o2o,cif_eligibility,0.083984375,0.022604701281695158,0.02007103340155081,0.02513733249247899
all,o2o,cif_topk,0.083984375,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.083984375,0.0011748554592019456,0.0005991786861881827,0.0018442543271836114
all,o2o,cif_within_set,0.083984375,0.026983374238428795,0.023032032487925982,0.03158241944757628
all,o2o,cif_other,0.083984375,0.0,0.0,0.0
all,o2o,survival,0.0859375,0.9468149894402493,0.9408031610864338,0.9517782809702541
all,o2o,cif_eligibility,0.0859375,0.024161804367195384,0.021663102668763052,0.026684897166288718
all,o2o,cif_topk,0.0859375,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.0859375,0.0012439151785110373,0.0006198770847775671,0.001977313270704329
all,o2o,cif_within_set,0.0859375,0.02771007842071248,0.023684234937363116,0.032437008558277185
all,o2o,cif_other,0.0859375,0.0,0.0,0.0
all,o2o,survival,0.087890625,0.9456396265175482,0.9396249855707148,0.9506800199287047
all,o2o,cif_eligibility,0.087890625,0.024611251134559586,0.022151781917716742,0.027079717143478118
all,o2o,cif_topk,0.087890625,6.921259333137828e-05,0.0,0.00018271273991037686
all,o2o,cif_conflict,0.087890625,0.0013818344235111335,0.0006407458283280476,0.0022884462099212427
