authority,ci_high,ci_low,directional_trajectories,estimand,estimate,evidence_id,evidence_version,image_n,kind,metric,n_base_defined,n_base_undefined_excluded,panel,radius,series,size_group,size_label,source_path,source_sha256,statistical_unit,support,tau,unit,weighted_n
final_evidence_v3_bound_output,0.0131988096457229,0.0095698033860693,,o2o,0.0113652920949652,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.013671875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0131988096457229,0.0095698033860693,,o2o,0.0113652920949652,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0146484375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0132389457713445,0.0095822330534256,,o2o,0.0113996685538095,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.015625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0132791341315996,0.0096162463419309,,o2o,0.0114340450126537,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0166015625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0132791341315996,0.0096162463419309,,o2o,0.0114340450126537,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.017578125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0133252360724557,0.0096541269265937,,o2o,0.0114686314606465,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0185546875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0133492090195891,0.0096889556194208,,o2o,0.0115032179086392,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.01953125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0133841300202015,0.0097162123276775,,o2o,0.011537804356632,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0205078125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0134117183778555,0.0097500170966509,,o2o,0.0115723908046248,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.021484375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0135216492792088,0.0098518923870656,,o2o,0.0116759401594545,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0224609375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0135502505228289,0.0098788475511316,,o2o,0.0117105266074473,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0234375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0135502505228289,0.0098788475511316,,o2o,0.0117105266074473,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0244140625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0135502505228289,0.0098788475511316,,o2o,0.0117105266074473,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.025390625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0135930696615818,0.0099253988475462,,o2o,0.0117451130554401,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0263671875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0136843201356241,0.0099602827394766,,o2o,0.0118140759622771,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.02734375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0137032603758849,0.0100067225754301,,o2o,0.0118486624102698,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0283203125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0137032603758849,0.0100067225754301,,o2o,0.0118486624102698,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.029296875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0137032603758849,0.0100067225754301,,o2o,0.0118486624102698,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0302734375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0138075287588361,0.0100559545169431,,o2o,0.0119176253171068,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.03125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0138448082661227,0.0100766518976398,,o2o,0.0119522129885844,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0322265625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0139118991265131,0.0101416098525758,,o2o,0.0120211783349629,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.033203125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0139118991265131,0.0101416098525758,,o2o,0.0120211783349629,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0341796875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0139118991265131,0.0101416098525758,,o2o,0.0120211783349629,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.03515625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0139118991265131,0.0101416098525758,,o2o,0.0120211783349629,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0361328125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0139967372412724,0.0101970926958081,,o2o,0.0120901436813413,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.037109375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0140234418173735,0.0102262210480079,,o2o,0.0121245213562421,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0380859375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.014056572650797,0.0102509157666146,,o2o,0.0121591090277197,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0390625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0141078565755538,0.0102850268722142,,o2o,0.0121936991534479,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0400390625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0141528552307134,0.0103196782847926,,o2o,0.0122282892791761,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.041015625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0142301319680482,0.0104145818522461,,o2o,0.0122974695306326,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0419921875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0142301319680482,0.0104145818522461,,o2o,0.0122974695306326,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.04296875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0142301319680482,0.0104145818522461,,o2o,0.0122974695306326,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0439453125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0142580452899203,0.010447773967924,,o2o,0.0123320608853585,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.044921875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0142580452899203,0.010447773967924,,o2o,0.0123320608853585,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0458984375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0143209947107749,0.010522871184554,,o2o,0.0124012485174389,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.046875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0143332703951044,0.0105609866040232,,o2o,0.012435632299596,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0478515625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0143688214189547,0.0105844925142481,,o2o,0.0124702261156362,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.048828125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0144648361951796,0.010676370314294,,o2o,0.0125740075637567,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0498046875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0145321545074958,0.0106936273591307,,o2o,0.0126083913459138,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.05078125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.01460713849728,0.0107603870101085,,o2o,0.0126775789779942,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0517578125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0146371102675198,0.0108048687732384,,o2o,0.0127121727940344,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.052734375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0146989922037155,0.0108790290245314,,o2o,0.0127813604261147,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0537109375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0148483136946653,0.0109985700441611,,o2o,0.0129197406297538,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0546875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0149451233138716,0.0110390931743729,,o2o,0.0129887231540159,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0556640625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0150481143697556,0.011135611189126,,o2o,0.0130925157221776,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.056640625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0150796788734511,0.0111642229358702,,o2o,0.0131271132448982,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0576171875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0151260427611921,0.0112072659998079,,o2o,0.0131617107676187,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.05859375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0151677487299434,0.0112384353999036,,o2o,0.0131963082903393,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0595703125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0155453032905738,0.0115811497695559,,o2o,0.0135420734611569,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.060546875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0157368118094936,0.0117319920066097,,o2o,0.0137150610747597,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0615234375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0158160602686704,0.0117942574704952,,o2o,0.0137842610775288,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0158468898975789,0.0118257671809563,,o2o,0.0138188635588204,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0634765625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.015903140626363,0.01190370115424,,o2o,0.01388785843491,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.064453125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0162216499088166,0.012186841368062,,o2o,0.0141644681987491,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0654296875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0163916556647066,0.0124292836587878,,o2o,0.0143718804433908,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.06640625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0165541517722157,0.0125491596425137,,o2o,0.0145103003054405,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0673828125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0168702861090917,0.0128561483518388,,o2o,0.0148213471417526,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.068359375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0170840704064894,0.0131190541323757,,o2o,0.0150634065441247,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0693359375,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0173483723170674,0.0133258221891503,,o2o,0.0153056760782356,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0703125,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0178066683829946,0.0137379092146946,,o2o,0.0157551849495353,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0712890625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0183917482363838,0.0143157996625541,,o2o,0.0163436174405271,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.072265625,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0188721793630226,0.0147837899918977,,o2o,0.0167927708146166,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.0732421875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
final_evidence_v3_bound_output,0.0190070150450359,0.0149007548135602,,o2o,0.0169312305137745,EV-BOUNDARY-GEOMETRY-V3,V3,300,aj_cumulative_incidence,cif_eligibility,29048,676,b,0.07421875,Eligibility,all,All,runs/20260903_boundary_full_grid_1024_postprocess_v2/tau_01250/survival_cif.csv,1a90951b52587823e82fe89c99a12c8512030f465a66915028285ed8a2773740,focal-GT directional trajectory,,,cumulative incidence,
